EOG-03814,25/8/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-09,GUA 03/02/24,18/3/2024,GuA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 4 weeks,134,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03815,25/8/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-10,GUA 03/02/24,18/3/2024,GuA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 4 weeks,134,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03816,25/8/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-11,GUA 03/02/24,18/3/2024,GuA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 4 weeks,134,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03817,25/8/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-12,GUA 03/02/24,18/3/2024,GuA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 4 weeks,134,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03818,13/9/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-18,PAA 02/02/24,21/3/2024,PaA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 8 weeks,131,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03819,13/9/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-25,PAA 02/02/24,21/3/2024,PaA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 8 weeks,131,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03820,13/9/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-27,PAA 02/02/24,21/3/2024,PaA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 8 weeks,131,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03821,13/9/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-29,PAA 02/02/24,21/3/2024,PaA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 8 weeks,131,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03822,13/9/2024,N01.002 - Full Body Harness C/W Double Lanyard,EOG BH 2302-30,PAA 02/02/24,21/3/2024,PaA,,,BODY HARNESS C/W DOUBLE LANYARD,,0.14MT,,,< 8 weeks,131,Non-Chargeable,Expiring,Body Harness & Safety
EOG-03823,17/3/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 823351,GUA 01/03/24,21/3/2024,GuA,,,CHAIN BLOCK - 1.5 TON,8MM X 3MTR,1.5MT,,,Valid,131,Chargeable,Expiring,Rigging Equipment
EOG-03825,17/3/2025,B05.012 - Chain Blocks – 3 MT,EOG CHB 1432024,GUA 01/03/24,21/3/2024,GuA,,,CHAIN BLOCK - 3 TON,7.1MM X 3.5MTR,3T,,,Valid,131,Chargeable,Expiring,Rigging Equipment
EOG-03827,23/7/2024,B05.012 - Chain Blocks – 3 MT,EOG CHB TS 821258,GUA 01/03/24,21/3/2024,GuA,,,CHAIN BLOCK - 3 TON,7.1MM X 3MTR,3T,,,Expired,131,Chargeable,Expiring,Rigging Equipment
EOG-03828,17/3/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 1.5T 01,PAA 02/02/24,21/3/2024,PaA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR,1.5 TON,,,Valid,131,Chargeable,Expiring,Rigging Equipment
EOG-03831,22/7/2024,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 20088706,GUA 01/03/24,21/3/2024,GuA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR,1.5 TON,,,Expired,131,Chargeable,Expiring,Rigging Equipment
EOG-03832,25/11/2024,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 18055743,GUA 01/03/24,21/3/2024,GuA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR,1.5 TON,,,Valid,131,Chargeable,Expiring,Rigging Equipment
EOG-03833,17/3/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 33800246,GUA 01/03/24,21/3/2024,GuA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR,1.5 TON,,,Valid,131,Chargeable,Expiring,Rigging Equipment
EOG-03835,2/9/2024,B05.018 - Comealong Honko Level – 3 MT,EOG LB TS 824527,GUA 01/03/24,21/3/2024,GuA,,,COMEALONG - 3 TON,10MM X 1.5MTR,3T,,,< 8 weeks,131,Chargeable,Expiring,Rigging Equipment
EOG-03840,30/6/2024,B01.026 - Pneumatic Jig Saw,EOG-2022-11-PJS-237,GUA 01/02/24,18/3/2024,GuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,134,Chargeable,Non-Expiring,
EOG-03842,30/6/2024,B01.026 - Pneumatic Jig Saw,EOG-2021-11-PJS-185,GUA 01/02/24,18/3/2024,GuA,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,134,Chargeable,Non-Expiring,
EOG-03843,20/2/2025,N01.008 - Webbing Sling,EOG WB 1T SZ 97455,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03844,20/2/2025,N01.008 - Webbing Sling,EOG WB 1T SZ 97456,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03846,20/2/2025,N01.008 - Webbing Sling,EOG WB 1T SZ 97458,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 1MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03847,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97459,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03848,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97460,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03849,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97461,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03850,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97462,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03851,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97463,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03852,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97464,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03853,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97465,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03854,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97466,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03855,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97467,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03856,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97468,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03857,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97469,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03858,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97470,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03860,20/2/2025,N01.008 - Webbing Sling,EOG WB 2T SZ 97472,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 2T X 6MTR,50MM X 2T X 6MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03861,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97473,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 2MTR,75MM X 3T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03862,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97474,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 2MTR,75MM X 3T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03863,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97475,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 2MTR,75MM X 3T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03864,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97476,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 2MTR,75MM X 3T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03865,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97477,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 2MTR,75MM X 3T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03866,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97478,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 2MTR,75MM X 3T X 2MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03867,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97479,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03868,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97480,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03869,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97481,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03870,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97482,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03871,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97483,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03872,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97484,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03873,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97485,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03874,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97486,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03875,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97487,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03876,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97488,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03877,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97489,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03878,20/2/2025,N01.008 - Webbing Sling,EOG WB 3T SZ 97490,GUA 02/02/24,18/3/2024,GuA,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,Valid,134,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03880,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7190,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03881,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7050,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03882,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7563,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03883,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7594,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03884,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7516,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03885,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7696,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03886,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7568,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03887,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7034,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03888,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,70034,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03889,4/3/2025,N01.014 - Acetylene Gas C/W Cylinder,7959,GUDP 001/03/24,21/3/2024,GuDP,,,ACETYLENE GAS CYLINDER,41L,,,,Valid,131,Non-Chargeable,Expiring,Pressure Equipment
EOG-03890,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100557,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03891,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100560,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03892,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100561,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03893,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100563,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03894,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100569,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03895,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100571,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03896,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100572,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03897,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100573,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03898,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100576,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03899,27/3/2025,B05.013 - Chain Blocks – 5 MT,EOG CB 5T 23100577,GUA 01/03/24,8/4/2024,GuA,,,CHAIN BLOCK - 5 TON,5T X 3MTR,,,,Valid,113,Chargeable,Expiring,Rigging Equipment
EOG-03902,21/3/2025,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 19044929,GUB 01/03/24,4/4/2024,GuB,,,CHAIN BLOCK - 1.5 TON,8MM X 3MTR,1.5MT,,,Valid,117,Chargeable,Expiring,Rigging Equipment
EOG-03903,21/3/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 1.5T 65311451,GUB 01/03/24,4/4/2024,GuB,,,COMEALONG - 1.5 TON,8MM X 1.5MTR,1.5 TON,,,Valid,117,Chargeable,Expiring,Rigging Equipment
EOG-03908,21/3/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 1.6T 291264,GUB 01/03/24,4/4/2024,GuB,,,COMEALONG - 1.6 TON,8MM X 1.5MTR,1.6 TON,,,Valid,117,Chargeable,Expiring,Rigging Equipment
EOG-03909,21/3/2025,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 18055689,GUB 01/03/24,4/4/2024,GuB,,,COMEALONG - 2 TON,8MM X 1.5MTR,2 TON,,,Valid,117,Chargeable,Expiring,Rigging Equipment
EOG-03912,21/3/2025,B05.018 - Comealong Honko Level – 3 MT,EOG LB 18083734,GUB 01/03/24,4/4/2024,GuB,,,COMEALONG - 3 TON,10MM X 1.5MTR,3T,,,Valid,117,Chargeable,Expiring,Rigging Equipment
EOG-03913,30/6/2024,B05.030 - Pneumatic Impact Wrench,EOG-PW-41/19,GUB 01/03/24,4/4/2024,GuB,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE",,,,,Non-Expiring,117,Chargeable,Non-Expiring,Rigging Equipment
EOG-03914,30/6/2024,B05.030 - Pneumatic Impact Wrench,EOG-PW-49/19,GUB 01/03/24,4/4/2024,GuB,,,"PNEUMATIC IMPACT WRENCH - 1"" DRIVE",,,,,Non-Expiring,117,Chargeable,Non-Expiring,Rigging Equipment
EOG-03915,30/6/2024,B01.026 - Pneumatic Jig Saw,EOG-2021-11-PJS-214,GUB 01/03/24,4/4/2024,GuB,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,117,Chargeable,Non-Expiring,
EOG-03916,30/6/2024,B01.026 - Pneumatic Jig Saw,EOG-2023-11-PJS-271,GUB 01/03/24,4/4/2024,GuB,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,117,Chargeable,Non-Expiring,
EOG-03917,21/9/2024,N01.008 - Webbing Sling,EOG WB 1T 77864,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 2MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03918,28/3/2025,N01.008 - Webbing Sling,EOG WB 1T 1D SZ 98910,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 2MTR,,,,Valid,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03919,28/3/2025,N01.008 - Webbing Sling,EOG WB 1T 1D SZ 98911,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 1T X 1MTR,25MM X 1T X 2MTR,,,,Valid,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03920,30/6/2024,B01.026 - Pneumatic Jig Saw,EOG-2023-11-PJS-274,GUDP 003/03/24,15/4/2024,GuDP,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,106,Chargeable,Non-Expiring,
EOG-03921,30/6/2024,B01.026 - Pneumatic Jig Saw,EOG-2023-11-PJS-279,GUDP 003/03/24,15/4/2024,GuDP,,,PNEUMATIC JIG SAW,,,,,Non-Expiring,106,Chargeable,Non-Expiring,
EOG-03922,8/4/2025,B01.012 - Beam Clamp - 5 Ton,EOG BC 18090650,GUDP 003/03/24,15/4/2024,GuDP,,,BEAM CLAMP - 5 TON,,,,,Valid,106,Chargeable,Expiring,Rigging Equipment
EOG-03923,21/9/2024,N01.008 - Webbing Sling,EOG WB 190330,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03924,21/9/2024,N01.008 - Webbing Sling,EOG WB 190324,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03925,21/9/2024,N01.008 - Webbing Sling,EOG WB 855,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03926,21/9/2024,N01.008 - Webbing Sling,EOG WB 79669,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 4MTR,75MM X 3T X 4MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03927,21/9/2024,N01.008 - Webbing Sling,EOG WB 224808161,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03928,21/9/2024,N01.008 - Webbing Sling,EOG WB TS 779565,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03929,21/9/2024,N01.008 - Webbing Sling,EOG WB 76447,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03930,21/9/2024,N01.008 - Webbing Sling,EOG WB 78537,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03931,21/9/2024,N01.008 - Webbing Sling,EOG WB 76446,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 3T X 3MTR,75MM X 3T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03932,21/9/2024,N01.008 - Webbing Sling,EOG WB 786509,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03933,21/9/2024,N01.008 - Webbing Sling,EOG WB 670457,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03934,28/3/2025,N01.008 - Webbing Sling,EOG WB 2T ID SZ 98916,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03935,21/9/2024,N01.008 - Webbing Sling,EOG WB 230423,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03936,21/9/2024,N01.008 - Webbing Sling,EOG WB 76441,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,< 8 weeks,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03938,28/3/2025,N01.008 - Webbing Sling,EOG WB 2T ID SZ 98913,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03939,28/3/2025,N01.008 - Webbing Sling,EOG WB 2T ID SZ 98914,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03940,28/3/2025,N01.008 - Webbing Sling,EOG WB 2T ID SZ 98915,GUB 01/03/24,4/4/2024,GuB,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,117,Non-Chargeable,Expiring,Lifting & Positioning
EOG-03942,17/3/2025,N01.017 - Oxygen Gas C/W Cylinder,4502,GUA 05/03/24,15/4/2024,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,106,Non-Chargeable,Expiring,Pressure Equipment
EOG-03944,17/3/2025,N01.017 - Oxygen Gas C/W Cylinder,4582,GUA 05/03/24,15/4/2024,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,106,Non-Chargeable,Expiring,Pressure Equipment
EOG-03945,17/3/2025,N01.017 - Oxygen Gas C/W Cylinder,4456,GUA 05/03/24,15/4/2024,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,106,Non-Chargeable,Expiring,Pressure Equipment
EOG-03946,17/3/2025,N01.017 - Oxygen Gas C/W Cylinder,4002,GUA 05/03/24,15/4/2024,GuA,,,OXYGEN GAS CYLINDER,50L,,,,Valid,106,Non-Chargeable,Expiring,Pressure Equipment
